Order_ID,Customer_ID,Product_ID,Supplier_ID,Warehouse_ID,Order_Date,Ship_Date,Promised_Delivery_Date,Actual_Delivery_Date,Ship_Mode,Carrier,Order_Quantity,Shipped_Quantity,Unit_Price,Unit_Cost,Revenue,COGS,Shipping_Cost,Processing_Days,Transit_Days,Delay_Days,Delivery_Status,Fill_Rate_Pct
ORD105406,CUST00450,PRD1070,SUP025,WH18,2023-07-29,2023-08-04,2023-08-12,2023-08-13,Road,Schenker,61,61,122.52,90.48,7473.72,5519.28,78.26,6,9,1,Slightly Delayed,100
ORD105407,CUST01008,PRD1013,SUP011,WH19,2024-08-22,2024-08-27,2024-08-24,2024-08-28,Same-day,Dunzo Express,7,5,82.83,49.57,579.81,346.99,33.25,5,1,4,Delayed,83
ORD105408,CUST00564,PRD1017,SUP007,WH11,2024-01-27,2024-01-30,2024-02-03,2024-01-31,Air,DHL,3,3,11.79,8.43,35.37,25.29,9.97,3,1,0,On-Time,100
ORD105409,CUST00538,PRD1061,SUP018,WH19,2023-12-31,2024-01-08,2024-01-07,2024-01-09,Air,FedEx,6,4,127.91,79.95,767.46,479.7,20.2,8,1,2,Slightly Delayed,80
ORD105410,CUST00242,PRD1071,SUP025,WH02,2024-11-27,2024-12-02,2024-12-11,2024-12-09,Road,Schenker,493,422,86.73,52.61,42757.89,25936.73,820.26,5,7,0,On-Time,85.8
ORD105411,CUST00319,PRD1039,SUP010,WH15,2023-12-31,2024-01-07,2024-01-14,2024-01-12,Road,BlueDart,10,10,57.05,38.41,570.5,384.1,15.53,7,5,0,On-Time,100
ORD105412,CUST00290,PRD1021,SUP011,WH04,2023-05-28,2023-06-02,2023-06-11,2023-06-13,Rail,Indian Railways Freight,2,2,15.38,9.1,30.76,18.2,2.46,5,11,2,Slightly Delayed,100
ORD105413,CUST00239,PRD1067,SUP027,WH08,2024-11-30,2024-12-12,2024-12-02,2024-12-13,Same-day,Local Courier,55,55,475.72,279.68,26164.6,15382.4,286.87,12,1,11,Delayed,100
ORD105414,CUST00274,PRD1086,SUP027,WH14,2024-02-24,2024-02-28,2024-03-02,2024-03-01,Air,UPS Air,1,1,12.75,9.37,12.75,9.37,3.85,4,2,0,On-Time,100
ORD105415,CUST00333,PRD1015,SUP017,WH18,2024-06-25,2024-06-26,2024-07-09,2024-07-05,Road,XPO Logistics,3,3,33.19,21.11,99.57,63.33,4.74,1,9,0,On-Time,100
ORD105416,CUST00717,PRD1026,SUP016,WH04,2023-02-13,2023-02-16,2023-02-27,2023-02-26,Rail,DB Cargo,1,0,25.29,17.64,25.29,17.64,1.03,3,10,0,On-Time,86.8
ORD105417,CUST00775,PRD1062,SUP016,WH18,2024-11-17,2024-11-19,2024-11-24,2024-11-20,Air,FedEx,4,4,93.55,64.13,374.2,256.52,15.01,2,1,0,On-Time,100
ORD105418,CUST00519,PRD1067,SUP027,WH05,2024-03-17,2024-03-24,2024-03-31,2024-03-31,Road,XPO Logistics,61,61,475.72,279.68,29018.92,17060.48,97.19,7,7,0,On-Time,100
ORD105419,CUST00542,PRD1089,SUP017,WH08,2024-10-24,2024-10-25,2024-10-31,2024-10-28,Air,UPS Air,58,58,57.43,37.87,3330.94,2196.46,241.97,1,3,0,On-Time,100
ORD105420,CUST00423,PRD1062,SUP016,WH07,2023-02-05,2023-02-08,2023-02-12,2023-02-11,Air,DHL,47,33,93.55,64.13,4396.85,3014.11,176.92,3,3,0,On-Time,70.9
ORD105421,CUST00387,PRD1039,SUP022,WH18,2023-01-26,2023-01-30,2023-02-09,2023-02-04,Road,Schenker,2,1,57.05,38.41,114.1,76.82,3.6,4,5,0,On-Time,93.8
ORD105422,CUST01106,PRD1031,SUP031,WH12,2024-04-27,2024-04-30,2024-05-04,2024-05-04,Air,UPS Air,5,5,93.17,53.63,465.85,268.15,15.07,3,4,0,On-Time,100
ORD105423,CUST00682,PRD1088,SUP021,WH07,2024-01-17,2024-02-01,2024-01-24,2024-02-05,Air,DHL,64,64,68.52,38.51,4385.28,2464.64,236.44,15,4,12,Delayed,100
ORD105424,CUST00518,PRD1076,SUP004,WH10,2024-07-30,2024-08-03,2024-08-13,2024-08-13,Road,BlueDart,7,7,21.18,12.56,148.26,87.92,9.41,4,10,0,On-Time,100
ORD105425,CUST00242,PRD1091,SUP021,WH02,2023-09-28,2023-10-02,2023-10-05,2023-10-06,Air,DHL,437,437,75.2,42.13,32862.4,18410.81,1526.45,4,4,1,Slightly Delayed,100
ORD105426,CUST01007,PRD1086,SUP027,WH09,2024-08-07,2024-08-08,2024-08-14,2024-08-11,Air,DHL,62,62,12.75,9.37,790.5,580.94,242.81,1,3,0,On-Time,100
ORD105427,CUST00581,PRD1041,SUP017,WH09,2023-03-06,2023-03-08,2023-03-20,2023-03-13,Road,XPO Logistics,2,2,54.32,34.46,108.64,68.92,3.07,2,5,0,On-Time,100
ORD105428,CUST00193,PRD1057,SUP007,WH11,2023-08-25,2023-08-27,2023-08-27,2023-08-28,Same-day,Dunzo Express,59,59,149.05,105.57,8793.95,6228.63,268.41,2,1,1,Slightly Delayed,100
ORD105429,CUST00032,PRD1070,SUP025,WH10,2024-03-17,2024-03-25,2024-03-31,2024-04-05,Road,XPO Logistics,2,2,122.52,90.48,245.04,180.96,3.21,8,11,5,Delayed,100
ORD105430,CUST00232,PRD1060,SUP028,WH15,2023-10-02,2023-10-04,2023-10-16,2023-10-14,Rail,DB Cargo,64,64,81.02,49.19,5185.28,3148.16,82.42,2,10,0,On-Time,100
ORD105431,CUST00555,PRD1056,SUP022,WH19,2024-04-18,2024-04-22,2024-04-25,2024-04-25,Air,UPS Air,1,1,134.68,88.37,134.68,88.37,3.03,4,3,0,On-Time,100
ORD105432,CUST00344,PRD1009,SUP008,WH05,2023-10-22,2023-10-23,2023-11-05,2023-10-30,Road,BlueDart,6,4,2110.5,1530.9,12663,9185.4,9.4,1,7,0,On-Time,68.4
ORD105433,CUST00178,PRD1061,SUP018,WH04,2024-07-29,2024-07-31,2024-08-12,2024-08-07,Road,XPO Logistics,2,2,127.91,79.95,255.82,159.9,2.64,2,7,0,On-Time,100
ORD105434,CUST00329,PRD1036,SUP011,WH12,2023-01-26,2023-01-30,2023-01-28,2023-01-31,Same-day,Local Courier,3,3,46.61,27.97,139.83,83.91,17.76,4,1,3,Slightly Delayed,100
ORD105435,CUST00819,PRD1061,SUP018,WH18,2023-12-19,2023-12-23,2023-12-26,2023-12-25,Air,FedEx,45,45,127.91,79.95,5755.95,3597.75,183.56,4,2,0,On-Time,100
ORD105436,CUST00754,PRD1041,SUP015,WH13,2024-03-03,2024-03-07,2024-03-10,2024-03-09,Air,DHL,149,149,54.32,34.46,8093.68,5134.54,583.36,4,2,0,On-Time,100
ORD105437,CUST00259,PRD1012,SUP019,WH06,2023-12-01,2023-12-03,2023-12-08,2023-12-05,Air,DHL,61,61,173.41,110.98,10578.01,6769.78,235.96,2,2,0,On-Time,100
ORD105438,CUST00165,PRD1081,SUP012,WH07,2024-10-24,2024-10-28,2024-11-07,2024-11-06,Road,BlueDart,5,5,22.49,14.73,112.45,73.65,8.15,4,9,0,On-Time,100
ORD105439,CUST00224,PRD1015,SUP017,WH05,2024-04-30,2024-05-01,2024-05-14,2024-05-09,Road,XPO Logistics,57,54,33.19,21.11,1891.83,1203.27,68.44,1,8,0,On-Time,96.2
ORD105440,CUST00823,PRD1001,SUP017,WH14,2023-03-12,2023-03-13,2023-03-26,2023-03-20,Road,Schenker,3,3,1184.48,692.28,3553.44,2076.84,4.71,1,7,0,On-Time,100
ORD105441,CUST00366,PRD1051,SUP007,WH16,2024-06-23,2024-07-05,2024-06-30,2024-07-07,Air,DHL,18,18,127.43,88.87,2293.74,1599.66,65.28,12,2,7,Delayed,100
ORD105442,CUST00083,PRD1033,SUP028,WH20,2024-07-12,2024-07-18,2024-07-26,2024-07-25,Road,BlueDart,65,65,47.15,32.52,3064.75,2113.8,85.65,6,7,0,On-Time,100
ORD105443,CUST00904,PRD1010,SUP018,WH16,2023-04-06,2023-04-09,2023-04-20,2023-04-16,Road,BlueDart,67,53,2260.93,1510.98,151482.31,101235.66,92.39,3,7,0,On-Time,79.2
ORD105444,CUST00365,PRD1019,SUP013,WH09,2023-01-08,2023-01-11,2023-01-22,2023-01-18,Road,XPO Logistics,1,1,12.85,8.14,12.85,8.14,1.29,3,7,0,On-Time,100
ORD105445,CUST00450,PRD1000,SUP009,WH13,2023-08-24,2023-09-03,2023-09-07,2023-09-13,Rail,DB Cargo,93,93,1170.6,734.28,108865.8,68288.04,116.27,10,10,6,Delayed,100
ORD105446,CUST00898,PRD1036,SUP024,WH09,2023-07-09,2023-07-13,2023-07-23,2023-07-24,Rail,DB Cargo,9,9,46.61,27.97,419.49,251.73,9.23,4,11,1,Slightly Delayed,100
ORD105447,CUST00304,PRD1052,SUP028,WH03,2023-08-28,2023-09-11,2023-08-30,2023-09-12,Same-day,Local Courier,3,3,102.88,63.67,308.64,191.01,15.31,14,1,13,Delayed,100
ORD105448,CUST00585,PRD1089,SUP017,WH05,2023-03-18,2023-03-21,2023-03-20,2023-03-22,Same-day,Dunzo Express,4,4,57.43,37.87,229.72,151.48,23.38,3,1,2,Slightly Delayed,100
ORD105449,CUST00381,PRD1023,SUP032,WH01,2023-09-13,2023-09-17,2023-09-27,2023-09-25,Road,BlueDart,21,21,550.43,386.93,11559.03,8125.53,28.68,4,8,0,On-Time,100
ORD105450,CUST00327,PRD1062,SUP016,WH02,2023-09-02,2023-09-05,2023-09-04,2023-09-06,Same-day,Dunzo Express,2,1,93.55,64.13,187.1,128.26,8.66,3,1,2,Slightly Delayed,61.9
ORD105451,CUST00194,PRD1060,SUP028,WH06,2023-01-14,2023-01-19,2023-01-21,2023-01-22,Air,UPS Air,8,8,81.02,49.19,648.16,393.52,32.43,5,3,1,Slightly Delayed,100
ORD105452,CUST00178,PRD1001,SUP032,WH05,2024-12-08,2024-12-24,2024-12-15,2024-12-26,Air,UPS Air,9,9,1184.48,692.28,10660.32,6230.52,32.68,16,2,11,Delayed,100
ORD105453,CUST00518,PRD1043,SUP004,WH12,2023-04-01,2023-04-05,2023-04-08,2023-04-07,Air,DHL,9,9,61.99,42.52,557.91,382.68,35.06,4,2,0,On-Time,100
ORD105454,CUST00180,PRD1067,SUP027,WH07,2024-09-16,2024-09-18,2024-09-30,2024-10-01,Road,Schenker,9,9,475.72,279.68,4281.48,2517.12,14.08,2,13,1,Slightly Delayed,100
ORD105455,CUST00692,PRD1081,SUP004,WH15,2024-07-23,2024-08-01,2024-07-30,2024-08-04,Air,FedEx,8,8,22.49,14.73,179.92,117.84,32.86,9,3,5,Delayed,100
ORD105456,CUST00795,PRD1066,SUP016,WH07,2023-12-23,2023-12-25,2023-12-25,2023-12-26,Same-day,Dunzo Express,4,4,439.6,250.67,1758.4,1002.68,22.87,2,1,1,Slightly Delayed,100
ORD105457,CUST01076,PRD1053,SUP027,WH15,2023-09-06,2023-09-13,2023-09-20,2023-09-20,Road,BlueDart,66,66,75.33,55.49,4971.78,3662.34,103.12,7,7,0,On-Time,100
ORD105458,CUST00530,PRD1038,SUP015,WH07,2024-11-26,2024-11-27,2024-12-03,2024-11-29,Air,DHL,271,271,78.67,53.76,21319.57,14568.96,1074.54,1,2,0,On-Time,100
ORD105459,CUST00230,PRD1086,SUP027,WH15,2023-06-13,2023-06-16,2023-06-20,2023-06-19,Air,FedEx,468,468,12.75,9.37,5967,4385.16,1632.79,3,3,0,On-Time,100
ORD105460,CUST00323,PRD1063,SUP029,WH17,2024-08-12,2024-08-15,2024-08-14,2024-08-16,Same-day,Dunzo Express,8,8,41.6,23.72,332.8,189.76,38.06,3,1,2,Slightly Delayed,100
ORD105461,CUST00655,PRD1010,SUP010,WH16,2024-07-28,2024-08-09,2024-08-04,2024-08-13,Air,DHL,5,5,2260.93,1510.98,11304.65,7554.9,18.34,12,4,9,Delayed,100
ORD105462,CUST00463,PRD1020,SUP024,WH13,2024-03-05,2024-03-08,2024-03-19,2024-03-12,Road,XPO Logistics,9,9,20.59,14.08,185.31,126.72,12.08,3,4,0,On-Time,100
ORD105463,CUST00847,PRD1064,SUP007,WH05,2024-04-04,2024-04-10,2024-04-18,2024-04-15,Road,Schenker,2,2,91.59,56.02,183.18,112.04,2.72,6,5,0,On-Time,100
ORD105464,CUST00122,PRD1028,SUP032,WH05,2024-04-07,2024-04-11,2024-04-14,2024-04-14,Air,DHL,13,13,93.38,53.26,1213.94,692.38,54.57,4,3,0,On-Time,100
ORD105465,CUST00563,PRD1024,SUP008,WH19,2023-12-06,2023-12-07,2023-12-20,2023-12-18,Rail,DB Cargo,62,62,992.05,578.91,61507.1,35892.42,77.24,1,11,0,On-Time,100
ORD105466,CUST00646,PRD1074,SUP013,WH02,2024-04-30,2024-05-03,2024-05-14,2024-05-16,Rail,DB Cargo,99,99,34.44,23.74,3409.56,2350.26,131.74,3,13,2,Slightly Delayed,100
ORD105467,CUST00773,PRD1070,SUP025,WH12,2024-03-01,2024-03-15,2024-03-15,2024-03-25,Road,Schenker,41,41,122.52,90.48,5023.32,3709.68,72.64,14,10,10,Delayed,100
ORD105468,CUST00852,PRD1060,SUP028,WH02,2024-03-02,2024-03-03,2024-03-04,2024-03-04,Same-day,Dunzo Express,6,6,81.02,49.19,486.12,295.14,25.83,1,1,0,On-Time,100
ORD105469,CUST00623,PRD1061,SUP018,WH02,2024-06-21,2024-06-24,2024-07-05,2024-07-01,Road,Schenker,3,3,127.91,79.95,383.73,239.85,3.71,3,7,0,On-Time,100
ORD105470,CUST00113,PRD1035,SUP020,WH16,2024-02-28,2024-02-29,2024-03-06,2024-03-04,Air,UPS Air,5,3,57.68,38.57,288.4,192.85,18.42,1,4,0,On-Time,72.8
ORD105471,CUST00459,PRD1024,SUP008,WH06,2024-08-02,2024-08-13,2024-08-16,2024-08-22,Road,BlueDart,438,438,992.05,578.91,434517.9,253562.58,742.78,11,9,6,Delayed,100
ORD105472,CUST00148,PRD1048,SUP009,WH06,2023-10-01,2023-10-06,2023-10-08,2023-10-09,Air,FedEx,33,33,53.73,32.87,1773.09,1084.71,126.06,5,3,1,Slightly Delayed,100
ORD105473,CUST00432,PRD1049,SUP031,WH16,2023-05-04,2023-05-08,2023-05-11,2023-05-10,Air,UPS Air,3,3,67.1,42.17,201.3,126.51,10.52,4,2,0,On-Time,100
ORD105474,CUST00173,PRD1075,SUP026,WH06,2023-04-22,2023-05-03,2023-04-29,2023-05-05,Air,FedEx,8,8,26.18,17.97,209.44,143.76,32.66,11,2,6,Delayed,100
ORD105475,CUST00562,PRD1026,SUP016,WH20,2023-01-03,2023-01-06,2023-01-17,2023-01-16,Road,Schenker,1,1,25.29,17.64,25.29,17.64,1.56,3,10,0,On-Time,100
ORD105476,CUST00509,PRD1062,SUP016,WH01,2024-03-23,2024-03-25,2024-04-06,2024-03-29,Road,Schenker,7,7,93.55,64.13,654.85,448.91,8.49,2,4,0,On-Time,100
ORD105477,CUST00401,PRD1015,SUP017,WH19,2023-04-15,2023-04-21,2023-04-22,2023-04-23,Air,FedEx,8,8,33.19,21.11,265.52,168.88,26.16,6,2,1,Slightly Delayed,100
ORD105478,CUST00480,PRD1064,SUP007,WH16,2024-11-25,2024-12-01,2024-12-09,2024-12-12,Rail,DB Cargo,3,3,91.59,56.02,274.77,168.06,3.07,6,11,3,Slightly Delayed,100
ORD105479,CUST00326,PRD1004,SUP028,WH03,2024-01-11,2024-01-18,2024-01-25,2024-01-23,Road,BlueDart,6,4,1379.25,803.31,8275.5,4819.86,8.93,7,5,0,On-Time,80.1
ORD105480,CUST00576,PRD1008,SUP001,WH04,2024-04-04,2024-04-10,2024-04-11,2024-04-11,Air,DHL,213,213,3363.85,2063.1,716500.05,439440.3,615.17,6,1,0,On-Time,100
ORD105481,CUST00396,PRD1066,SUP016,WH02,2024-07-22,2024-07-24,2024-07-29,2024-07-26,Air,FedEx,8,8,439.6,250.67,3516.8,2005.36,23.95,2,2,0,On-Time,100
ORD105482,CUST00196,PRD1000,SUP009,WH06,2023-12-12,2023-12-15,2023-12-26,2023-12-23,Road,XPO Logistics,4,4,1170.6,734.28,4682.4,2937.12,5.26,3,8,0,On-Time,100
ORD105483,CUST00150,PRD1080,SUP006,WH07,2023-04-29,2023-05-01,2023-05-13,2023-05-03,Road,Schenker,61,61,11.17,7.65,681.37,466.65,74.34,2,2,0,On-Time,100
ORD105484,CUST00669,PRD1003,SUP008,WH20,2024-02-22,2024-02-23,2024-02-29,2024-02-26,Air,UPS Air,6,6,283.88,197.22,1703.28,1183.32,19.78,1,3,0,On-Time,100
ORD105485,CUST00482,PRD1010,SUP018,WH10,2024-12-10,2024-12-12,2024-12-24,2024-12-21,Road,XPO Logistics,47,47,2260.93,1510.98,106263.71,71016.06,77.2,2,9,0,On-Time,100
ORD105486,CUST01028,PRD1048,SUP009,WH09,2023-04-04,2023-04-17,2023-04-18,2023-04-30,Road,XPO Logistics,4,4,53.73,32.87,214.92,131.48,5.16,13,13,12,Delayed,100
ORD105487,CUST00862,PRD1088,SUP021,WH18,2024-09-26,2024-10-03,2024-10-03,2024-10-05,Air,DHL,284,284,68.52,38.51,19459.68,10936.84,1053.91,7,2,2,Slightly Delayed,100
ORD105488,CUST00450,PRD1046,SUP016,WH13,2024-01-29,2024-02-02,2024-02-12,2024-02-09,Road,XPO Logistics,33,33,73.67,43.52,2431.11,1436.16,50.16,4,7,0,On-Time,100
ORD105489,CUST00581,PRD1047,SUP011,WH12,2024-10-06,2024-10-10,2024-10-20,2024-10-19,Road,Schenker,5,4,47.51,28.32,237.55,141.6,6.19,4,9,0,On-Time,87.1
ORD105490,CUST00822,PRD1075,SUP004,WH01,2024-07-13,2024-07-14,2024-07-27,2024-07-21,Road,Schenker,8,8,26.18,17.97,209.44,143.76,13.6,1,7,0,On-Time,100
ORD105491,CUST00106,PRD1066,SUP016,WH04,2023-10-24,2023-10-29,2023-11-07,2023-11-08,Rail,DB Cargo,7,6,439.6,250.67,3077.2,1754.69,9.69,5,10,1,Slightly Delayed,87
ORD105492,CUST00395,PRD1039,SUP022,WH06,2023-04-18,2023-04-20,2023-04-25,2023-04-23,Air,UPS Air,249,249,57.05,38.41,14205.45,9564.09,930.87,2,3,0,On-Time,100
ORD105493,CUST00486,PRD1072,SUP004,WH05,2023-06-18,2023-06-21,2023-07-23,2023-07-09,Sea,CMA CGM,10,10,17.2,12.09,172,120.9,8.3,3,18,0,On-Time,100
ORD105494,CUST00125,PRD1002,SUP008,WH10,2023-10-29,2023-11-12,2023-11-05,2023-11-13,Air,FedEx,3,3,228.68,127.46,686.04,382.38,12.3,14,1,8,Delayed,100
ORD105495,CUST00884,PRD1025,SUP020,WH11,2023-11-28,2023-12-08,2023-12-12,2023-12-16,Road,XPO Logistics,10,10,853.69,490.02,8536.9,4900.2,17.83,10,8,4,Delayed,100
ORD105496,CUST00552,PRD1003,SUP011,WH17,2023-12-17,2023-12-22,2023-12-24,2023-12-26,Air,DHL,81,81,283.88,197.22,22994.28,15974.82,296.97,5,4,2,Slightly Delayed,100
ORD105497,CUST00598,PRD1031,SUP031,WH18,2024-03-05,2024-03-08,2024-03-19,2024-03-16,Road,XPO Logistics,9,6,93.17,53.63,838.53,482.67,15.37,3,8,0,On-Time,74.6
ORD105498,CUST00355,PRD1056,SUP022,WH12,2024-01-15,2024-01-17,2024-01-22,2024-01-18,Air,FedEx,5,5,134.68,88.37,673.4,441.85,16.58,2,1,0,On-Time,100
ORD105499,CUST00106,PRD1051,SUP007,WH03,2024-01-24,2024-02-01,2024-02-07,2024-02-04,Rail,Indian Railways Freight,10,10,127.43,88.87,1274.3,888.7,10.37,8,3,0,On-Time,100
ORD105500,CUST00375,PRD1082,SUP005,WH19,2023-05-16,2023-05-31,2023-05-30,2023-06-09,Road,Schenker,7,7,22.75,13.92,159.25,97.44,10.31,15,9,10,Delayed,100
ORD105501,CUST00159,PRD1059,SUP029,WH10,2023-11-18,2023-11-21,2023-11-20,2023-11-22,Same-day,Dunzo Express,84,69,149.81,85.86,12584.04,7212.24,364.38,3,1,2,Slightly Delayed,82.7
ORD105502,CUST00478,PRD1016,SUP012,WH04,2023-12-09,2023-12-14,2023-12-23,2023-12-28,Rail,DB Cargo,3,3,26.05,16.89,78.15,50.67,3.61,5,14,5,Delayed,100
ORD105503,CUST00089,PRD1079,SUP011,WH16,2023-11-02,2023-11-04,2023-11-09,2023-11-08,Air,UPS Air,77,77,3.59,2.37,276.43,182.49,312.69,2,4,0,On-Time,100
ORD105504,CUST00616,PRD1075,SUP004,WH18,2023-05-04,2023-05-06,2023-05-18,2023-05-10,Road,Schenker,7,7,26.18,17.97,183.26,125.79,8.91,2,4,0,On-Time,100
ORD105505,CUST00519,PRD1034,SUP013,WH04,2024-06-02,2024-06-06,2024-06-16,2024-06-13,Road,Schenker,11,11,27.03,18,297.33,198,13.69,4,7,0,On-Time,100
ORD105506,CUST00436,PRD1061,SUP018,WH04,2023-03-22,2023-04-05,2023-03-29,2023-04-07,Air,FedEx,9,9,127.91,79.95,1151.19,719.55,27.72,14,2,9,Delayed,100
ORD105507,CUST00269,PRD1041,SUP015,WH05,2024-09-30,2024-10-07,2024-10-02,2024-10-08,Same-day,Local Courier,3,3,54.32,34.46,162.96,103.38,17.98,7,1,6,Delayed,100
ORD105508,CUST00469,PRD1033,SUP028,WH07,2023-02-24,2023-02-28,2023-03-10,2023-03-09,Rail,DB Cargo,3,3,47.15,32.52,141.45,97.56,3.11,4,9,0,On-Time,100
ORD105509,CUST00442,PRD1043,SUP004,WH14,2024-02-26,2024-03-08,2024-03-11,2024-03-14,Road,BlueDart,87,87,61.99,42.52,5393.13,3699.24,139.72,11,6,3,Slightly Delayed,100
ORD105510,CUST00109,PRD1058,SUP013,WH02,2024-05-01,2024-05-04,2024-05-08,2024-05-07,Air,FedEx,8,8,89.49,63.87,715.92,510.96,28.5,3,3,0,On-Time,100
ORD105511,CUST00539,PRD1011,SUP022,WH11,2023-05-07,2023-05-10,2023-06-11,2023-06-05,Sea,MSC,1,1,161.02,98.37,161.02,98.37,0.89,3,26,0,On-Time,100
ORD105512,CUST00851,PRD1069,SUP004,WH01,2023-02-01,2023-02-03,2023-02-03,2023-02-04,Same-day,Dunzo Express,7,7,100.21,57.12,701.47,399.84,41.65,2,1,1,Slightly Delayed,100
ORD105513,CUST00641,PRD1076,SUP004,WH15,2023-01-20,2023-01-23,2023-02-03,2023-01-29,Road,Schenker,73,73,21.18,12.56,1546.14,916.88,116.68,3,6,0,On-Time,100
ORD105514,CUST00052,PRD1000,SUP009,WH15,2023-01-31,2023-02-07,2023-03-07,2023-03-04,Sea,Maersk,5,5,1170.6,734.28,5853,3671.4,4.29,7,25,0,On-Time,100
ORD105515,CUST00171,PRD1079,SUP011,WH05,2024-10-04,2024-10-09,2024-10-11,2024-10-13,Air,DHL,7,5,3.59,2.37,25.13,16.59,27.54,5,4,2,Slightly Delayed,83.8
ORD105516,CUST00265,PRD1057,SUP031,WH11,2024-12-09,2024-12-15,2024-12-16,2024-12-18,Air,UPS Air,464,464,149.05,105.57,69159.2,48984.48,1731.97,6,3,2,Slightly Delayed,100
ORD105517,CUST00139,PRD1031,SUP031,WH16,2023-03-10,2023-03-14,2023-03-24,2023-03-26,Rail,DB Cargo,62,62,93.17,53.63,5776.54,3325.06,83.44,4,12,2,Slightly Delayed,100
ORD105518,CUST00516,PRD1056,SUP027,WH03,2023-03-13,2023-03-28,2023-03-27,2023-04-02,Road,BlueDart,38,38,134.68,88.37,5117.84,3358.06,56.97,15,5,6,Delayed,100
ORD105519,CUST00113,PRD1050,SUP027,WH02,2023-09-05,2023-09-06,2023-09-19,2023-09-17,Road,BlueDart,2,2,117.58,68.13,235.16,136.26,2.91,1,11,0,On-Time,100
ORD105520,CUST00743,PRD1052,SUP028,WH08,2024-09-21,2024-09-25,2024-09-28,2024-09-30,Air,DHL,1,1,102.88,63.67,102.88,63.67,3.57,4,5,2,Slightly Delayed,100
ORD105521,CUST00170,PRD1051,SUP007,WH03,2023-10-11,2023-10-18,2023-10-25,2023-10-23,Rail,Indian Railways Freight,1,1,127.43,88.87,127.43,88.87,1.43,7,5,0,On-Time,100
ORD105522,CUST00057,PRD1028,SUP032,WH10,2023-09-12,2023-09-15,2023-09-19,2023-09-17,Air,UPS Air,93,93,93.38,53.26,8684.34,4953.18,295.85,3,2,0,On-Time,100
ORD105523,CUST00655,PRD1013,SUP011,WH14,2024-01-25,2024-01-27,2024-02-08,2024-02-02,Road,BlueDart,9,9,82.83,49.57,745.47,446.13,11.03,2,6,0,On-Time,100
ORD105524,CUST00442,PRD1009,SUP016,WH13,2023-09-18,2023-09-20,2023-10-02,2023-09-25,Road,Schenker,11,7,2110.5,1530.9,23215.5,16839.9,14.3,2,5,0,On-Time,68.6
ORD105525,CUST00284,PRD1086,SUP027,WH19,2023-12-30,2024-01-01,2024-01-13,2024-01-04,Road,XPO Logistics,51,51,12.75,9.37,650.25,477.87,77.06,2,3,0,On-Time,100
ORD105526,CUST00138,PRD1081,SUP012,WH20,2024-09-25,2024-09-29,2024-10-02,2024-10-01,Air,UPS Air,70,70,22.49,14.73,1574.3,1031.1,234.65,4,2,0,On-Time,100
ORD105527,CUST00111,PRD1010,SUP013,WH04,2023-04-02,2023-04-14,2023-04-16,2023-04-21,Road,BlueDart,3,3,2260.93,1510.98,6782.79,4532.94,4.09,12,7,5,Delayed,100
ORD105528,CUST00222,PRD1034,SUP013,WH02,2023-11-17,2023-11-21,2023-12-01,2023-11-23,Road,XPO Logistics,9,9,27.03,18,243.27,162,13.3,4,2,0,On-Time,100
ORD105529,CUST00673,PRD1088,SUP021,WH14,2024-06-13,2024-06-25,2024-07-18,2024-07-20,Sea,Maersk,3,3,68.52,38.51,205.56,115.53,2.09,12,25,2,Slightly Delayed,100
ORD105530,CUST00172,PRD1073,SUP032,WH03,2023-09-05,2023-09-19,2023-09-19,2023-09-25,Road,BlueDart,52,52,36.35,21.88,1890.2,1137.76,74.82,14,6,6,Delayed,100
ORD105531,CUST00411,PRD1078,SUP031,WH11,2023-04-06,2023-04-09,2023-04-20,2023-04-20,Road,XPO Logistics,6,6,7.43,4.63,44.58,27.78,10.29,3,11,0,On-Time,100
ORD105532,CUST00211,PRD1048,SUP012,WH01,2024-08-12,2024-08-21,2024-08-26,2024-08-23,Road,BlueDart,7,7,53.73,32.87,376.11,230.09,10.6,9,2,0,On-Time,100
ORD105533,CUST00576,PRD1001,SUP032,WH15,2023-03-06,2023-03-11,2023-03-13,2023-03-12,Air,FedEx,392,392,1184.48,692.28,464316.16,271373.76,1564.23,5,1,0,On-Time,100
ORD105534,CUST00233,PRD1052,SUP028,WH10,2023-09-19,2023-09-23,2023-10-03,2023-09-25,Rail,Indian Railways Freight,6,6,102.88,63.67,617.28,382.02,6.22,4,2,0,On-Time,100
ORD105535,CUST00545,PRD1008,SUP001,WH07,2023-03-05,2023-03-08,2023-03-19,2023-03-16,Road,Schenker,45,45,3363.85,2063.1,151373.25,92839.5,60.83,3,8,0,On-Time,100
ORD105536,CUST00281,PRD1052,SUP028,WH09,2023-09-24,2023-10-03,2023-10-08,2023-10-09,Road,Schenker,1,1,102.88,63.67,102.88,63.67,1.36,9,6,1,Slightly Delayed,100
ORD105537,CUST00642,PRD1077,SUP004,WH14,2024-09-24,2024-09-26,2024-10-01,2024-09-28,Air,UPS Air,75,68,7.97,4.6,597.75,345,261.9,2,2,0,On-Time,91.3
ORD105538,CUST00274,PRD1014,SUP001,WH04,2023-12-08,2023-12-14,2023-12-15,2023-12-17,Air,DHL,3,3,161.64,100.86,484.92,302.58,9.04,6,3,2,Slightly Delayed,100
